bodytype,Car_seats,modelYear,kilometer,fueltype,ownerNo,transmission,price,Insurance,engine_cc,oem,gear_box,Mileage,drivetype,city
SUV,5.0,2018,110000,Diesel,2,Manual,690000,Third Party insurance,1248.0,Maruti,5,24.3,FWD,delhi
MUV,7.0,2022,49650,Petrol,1,Manual,616000,Comprehensive,999.0,Renault,5,20.0,FWD,delhi
SUV,6.0,2022,5301,Diesel,1,Manual,2099000,Comprehensive,1956.0,Tata,6,16.14,FWD,delhi
SUV,5.0,2019,21366,Petrol,1,Manual,800000,Comprehensive,998.0,Hyundai,6,18.27,FWD,delhi
SUV,5.0,2021,40099,Diesel,1,Automatic,2450000,Comprehensive,1956.0,Jeep,9,14.9,4WD,delhi
Sedan,5.0,2015,100000,Diesel,1,Manual,315000,Third Party insurance,1498.0,Ford,5,25.83,FWD,delhi
Sedan,5.0,2015,100000,Diesel,1,Manual,315000,Third Party insurance,1498.0,Ford,5,25.83,FWD,delhi
Sedan,5.0,2015,48000,Petrol,1,Manual,650000,Comprehensive,1497.0,Honda,5,17.4,FWD,delhi
SUV,5.0,2020,29000,Diesel,1,Automatic,7800000,Comprehensive,1950.0,Mercedes-Benz,9,18.9,AWD,delhi
Hatchback,5.0,2017,120000,Cng,1,Manual,310000,Third Party insurance,998.0,Maruti,5,26.6,FWD,delhi
SUV,5.0,2019,58000,Petrol,1,Automatic,825000,Third Party insurance,1198.0,Tata,6,17.0,FWD,delhi
Sedan,5.0,2016,58000,Petrol,1,Manual,484999,Comprehensive,1198.0,Honda,5,17.8,FWD,delhi
Sedan,5.0,2015,50000,Petrol,1,Manual,350000,Third Party insurance,1198.0,Honda,5,18.0,FWD,delhi
Sedan,5.0,2019,32000,Petrol,1,Automatic,795000,Comprehensive,1199.0,Honda,5,18.1,FWD,delhi
Sedan,5.0,2020,9900,Diesel,1,Automatic,4090000,Comprehensive,1995.0,BMW,8,20.37,RWD,delhi
Hatchback,5.0,2017,3721,Petrol,1,Manual,470000,Third Party,1197.0,Maruti,5,20.4,FWD,delhi
Hatchback,5.0,2020,16564,Petrol,1,Manual,625000,Comprehensive,1197.0,Hyundai,5,20.7,FWD,delhi
SUV,5.0,2019,34000,Diesel,1,Automatic,7290000,Comprehensive,2993.0,BMW,8,13.38,AWD,delhi
SUV,5.0,2022,15992,Petrol,1,Manual,794000,Comprehensive,1199.0,Tata,5,20.09,FWD,delhi
Hatchback,5.0,2015,91380,Petrol,1,Manual,266000,Comprehensive,998.0,Maruti,5,23.95,FWD,delhi
Sedan,5.0,2017,50000,Petrol,1,Automatic,2390000,Comprehensive,1991.0,Mercedes-Benz,7,15.04,FWD,delhi
Hatchback,5.0,2017,47231,Petrol,2,Manual,296000,Comprehensive,998.0,Maruti,5,24.39,FWD,delhi
SUV,7.0,2018,20500,Diesel,1,Automatic,3090000,Comprehensive,2755.0,Toyota,6,12.9,RWD,delhi
SUV,5.0,2018,89908,Diesel,1,Manual,607000,Third Party insurance,1248.0,Maruti,5,24.3,FWD,delhi
SUV,5.0,2018,60000,Diesel,1,Automatic,4000000,Comprehensive,2143.0,Mercedes-Benz,9,17.9,AWD,delhi
SUV,5.0,2018,34000,Diesel,1,Automatic,2750000,Comprehensive,1995.0,BMW,8,20.68,FWD,delhi
Hatchback,5.0,2022,30000,Petrol,1,Manual,740000,Third Party insurance,1197.0,Toyota,5,22.35,FWD,delhi
Hatchback,5.0,2013,120000,Diesel,1,Manual,114999,Third Party insurance,1248.0,Fiat,5,20.3,FWD,delhi
Hatchback,5.0,2010,99100,Petrol,1,Manual,167000,Third Party insurance,1086.0,Hyundai,5,19.81,FWD,delhi
SUV,5.0,2019,22000,Petrol,1,Automatic,1475000,Comprehensive,1368.0,Jeep,7,16.0,4WD,delhi
SUV,5.0,2017,22120,Diesel,1,Automatic,1995000,Third Party,1995.0,BMW,8,20.68,FWD,delhi
SUV,7.0,2020,30120,Diesel,1,Manual,1265000,Comprehensive,2179.0,Mahindra,6,18.9,FWD,delhi
MUV,7.0,2023,4000,Petrol,1,Automatic,835000,Comprehensive,999.0,Renault,5,18.2,FWD,delhi
SUV,5.0,2021,14800,Diesel,1,Manual,1095000,Comprehensive,1493.0,Hyundai,6,23.7,FWD,delhi
Sedan,5.0,2020,8120,Petrol,1,Automatic,1950000,Comprehensive,1799.0,Honda,5,16.5,FWD,delhi
Hatchback,5.0,2012,54650,Petrol,1,Manual,309000,Comprehensive,1197.0,Hyundai,5,18.5,FWD,delhi
Hatchback,5.0,2010,99343,Petrol,1,Manual,204999,Comprehensive,1086.0,Hyundai,5,19.81,FWD,delhi
SUV,5.0,2020,22800,Diesel,1,Manual,1698999,Comprehensive,1956.0,Jeep,6,17.1,4WD,delhi
Hatchback,5.0,2014,37961,Petrol,2,Manual,303000,Comprehensive,998.0,Maruti,5,20.51,FWD,delhi
Hatchback,5.0,2016,76751,Petrol,2,Manual,264000,Third Party insurance,998.0,Maruti,5,24.39,FWD,delhi
SUV,6.0,2022,6000,Petrol,1,Automatic,2395000,Comprehensive,1997.0,Mahindra,6,18.9,RWD,delhi
SUV,5.0,2021,24788,Petrol,1,Automatic,1541000,Comprehensive,1349.0,MG,6,14.34,FWD,delhi
SUV,5.0,2010,90000,Petrol,2,Automatic,400000,Third Party insurance,2360.0,Mitsubishi,5,11.3,AWD,delhi
Hatchback,5.0,2017,70036,Petrol,1,Manual,308000,Comprehensive,998.0,Maruti,5,24.39,FWD,delhi
SUV,7.0,2019,45500,Diesel,2,Manual,1000000,Comprehensive,2179.0,Mahindra,6,16.0,FWD,delhi
SUV,5.0,2022,16000,Petrol,1,Automatic,5700000,Comprehensive,1984.0,Audi,5,13.47,AWD,delhi
Hatchback,5.0,2012,75000,Petrol,1,Manual,240000,Third Party insurance,1197.0,Hyundai,5,17.0,FWD,delhi
Sedan,5.0,2012,19000,Petrol,1,Automatic,2450000,Third Party insurance,3498.0,Mercedes-Benz,7,10.13,RWD,delhi
Hatchback,5.0,2014,40000,Diesel,2,Automatic,1290000,Comprehensive,2143.0,Mercedes-Benz,7,20.0,FWD,delhi
Sedan,5.0,2019,20000,Petrol,1,Automatic,3250000,Third Party insurance,1999.0,Jaguar,8,13.5,RWD,delhi
Sedan,5.0,2013,61000,Petrol,2,Automatic,440000,Comprehensive,1497.0,Honda,5,15.6,FWD,delhi
MUV,7.0,2013,126000,Diesel,1,Manual,670000,Third Party insurance,2494.0,Toyota,5,12.99,FWD,delhi
Sedan,5.0,2018,30000,Petrol,1,Automatic,800000,Third Party insurance,1373.0,Maruti,4,19.12,FWD,delhi
MUV,7.0,2019,77293,Petrol,1,Manual,921000,Third Party insurance,1462.0,Maruti,5,19.34,RWD,delhi
Sedan,5.0,2013,110000,Petrol,1,Manual,310000,Third Party insurance,1197.0,Maruti,5,19.1,FWD,delhi
Hatchback,5.0,2019,25502,Petrol,1,Manual,358000,Comprehensive,998.0,Maruti,5,24.39,FWD,delhi
Hatchback,5.0,2016,57120,Petrol,1,Automatic,390000,Comprehensive,998.0,Maruti,5,26.0,FWD,delhi
MUV,8.0,2016,97000,Diesel,1,Automatic,1350000,Comprehensive,2755.0,Toyota,6,11.36,RWD,delhi
Hatchback,5.0,2017,51868,Petrol,1,Manual,345000,Third Party,998.0,Maruti,5,20.51,FWD,delhi
Hatchback,5.0,2010,52725,Petrol,1,Manual,208000,Comprehensive,1197.0,Hyundai,5,20.36,FWD,delhi
Hatchback,5.0,2014,50000,Diesel,1,Manual,320000,Third Party insurance,1248.0,Maruti,5,25.2,FWD,delhi
Hatchback,5.0,2012,84929,Petrol,1,Manual,210000,Comprehensive,1197.0,Hyundai,5,20.36,FWD,delhi
SUV,5.0,2017,42000,Petrol,1,Manual,675000,Third Party insurance,1199.0,Honda,5,17.5,FWD,delhi
MUV,6.0,2019,21515,Petrol,1,Automatic,1100000,Comprehensive,1462.0,Maruti,6,20.27,RWD,delhi
Sedan,5.0,2015,50000,Diesel,2,Automatic,1200000,Third Party insurance,1968.0,Audi,8,17.68,FWD,delhi
SUV,5.0,2020,42000,Petrol,1,Automatic,5200000,Comprehensive,1991.0,Mercedes-Benz,9,12.74,AWD,delhi
Hatchback,5.0,2019,53000,Petrol,1,Manual,440000,Comprehensive,1199.0,Tata,5,23.84,FWD,delhi
Hatchback,5.0,2016,71000,Petrol,1,Automatic,385000,Third Party insurance,998.0,Maruti,5,23.1,FWD,delhi
Sedan,5.0,2019,48000,Petrol,1,Automatic,720000,Comprehensive,1199.0,Honda,5,18.1,FWD,delhi
Hatchback,5.0,2018,56000,Petrol,1,Manual,540000,Comprehensive,1197.0,Maruti,5,21.4,FWD,delhi
SUV,5.0,2018,60000,Diesel,1,Manual,825000,Third Party insurance,1248.0,Maruti,5,24.3,FWD,delhi
Hatchback,5.0,2021,50000,Petrol,1,Manual,720000,Third Party insurance,1199.0,Tata,5,19.33,FWD,delhi
Hatchback,5.0,2016,120000,Cng,1,Manual,229999,Third Party insurance,998.0,Maruti,5,26.6,FWD,delhi
Hatchback,5.0,2011,50000,Petrol,2,Manual,200000,Third Party insurance,1197.0,Maruti,5,18.5,FWD,delhi
MUV,7.0,2022,30000,Cng,1,Manual,1160000,Third Party insurance,1462.0,Maruti,5,26.11,RWD,delhi
Hatchback,5.0,2023,3819,Petrol,1,Manual,723000,Third Party,1197.0,Maruti,5,22.38,FWD,delhi
Hatchback,5.0,2020,7825,Petrol,1,Automatic,806000,Zero Dep,1197.0,Hyundai,5,19.65,FWD,delhi
Sedan,5.0,2016,70000,Petrol,2,Manual,700000,Third Party insurance,1497.0,Honda,5,17.8,FWD,delhi
Hatchback,5.0,2019,27436,Petrol,1,Automatic,507000,Zero Dep,998.0,Maruti,5,23.1,FWD,delhi
MUV,7.0,2013,40673,Petrol,1,Manual,499000,Comprehensive,1373.0,Maruti,5,16.02,FWD,delhi
Sedan,5.0,2022,60000,Diesel,1,Manual,1300000,Third Party insurance,1493.0,Hyundai,6,25.0,FWD,delhi
Hatchback,5.0,2018,33100,Petrol,1,Automatic,639000,Third Party insurance,1197.0,Maruti,5,22.56,FWD,delhi
Sedan,5.0,2009,80000,Petrol,2,Manual,130000,Third Party insurance,1586.0,Maruti,5,15.0,FWD,delhi
Hatchback,5.0,2019,57929,Petrol,1,Manual,331000,Zero Dep,998.0,Maruti,5,24.39,FWD,delhi
Hatchback,5.0,2022,8500,Petrol,1,Manual,790000,Comprehensive,1197.0,Hyundai,5,21.0,FWD,delhi
Sedan,5.0,2011,60000,Petrol,1,Manual,376000,Third Party insurance,1497.0,Honda,5,17.0,FWD,delhi
Sedan,5.0,2018,40000,Diesel,1,Automatic,2650000,Third Party insurance,2143.0,Mercedes-Benz,7,17.9,FWD,delhi
Hatchback,5.0,2013,120000,Petrol,2,Manual,310000,Third Party insurance,1197.0,Maruti,5,18.6,FWD,delhi
Sedan,5.0,2018,40000,Diesel,1,Automatic,2650000,Third Party insurance,2143.0,Mercedes-Benz,7,17.9,FWD,delhi
SUV,5.0,2011,76000,Petrol,1,Automatic,570000,Comprehensive,2360.0,Mitsubishi,5,11.3,AWD,delhi
MUV,7.0,2021,35000,Cng,1,Manual,1065000,Comprehensive,1462.0,Maruti,5,26.08,FWD,delhi
Sedan,5.0,2015,19681,Petrol,1,Manual,570000,Third Party insurance,1497.0,Honda,5,17.4,FWD,delhi
Sedan,5.0,2012,68866,Petrol,2,Manual,150000,Third Party insurance,1596.0,Ford,5,14.09,FWD,delhi
SUV,5.0,2018,100000,Diesel,2,Manual,690000,Third Party insurance,1248.0,Maruti,5,24.3,FWD,delhi
Sedan,5.0,2016,70000,Petrol,2,Automatic,550000,Third Party insurance,1373.0,Maruti,4,19.12,FWD,delhi
Hatchback,5.0,2016,53338,Petrol,1,Automatic,419000,Comprehensive,998.0,Maruti,5,26.0,FWD,delhi
Sedan,5.0,2017,41558,Petrol,1,Manual,505999,Third Party,1198.0,Honda,5,17.8,FWD,delhi
Hatchback,5.0,2011,10000,Petrol,2,Manual,130000,Third Party insurance,796.0,Maruti,5,19.7,RWD,delhi
Hatchback,5.0,2017,25403,Petrol,2,Manual,528000,Comprehensive,1197.0,Maruti,5,21.4,FWD,delhi
Sedan,5.0,2014,52800,Petrol,1,Manual,608000,Third Party,1497.0,Honda,5,17.4,FWD,delhi
MUV,7.0,2019,60000,Diesel,1,Manual,1750000,Third Party insurance,2393.0,Toyota,5,13.68,RWD,delhi
Hatchback,5.0,2012,92543,Petrol,1,Manual,300000,Comprehensive,1197.0,Maruti,5,22.0,FWD,delhi
Sedan,5.0,2015,28000,Diesel,1,Automatic,1500000,Comprehensive,1968.0,Audi,8,17.68,FWD,delhi
Hatchback,5.0,2011,95525,Petrol,2,Manual,178000,Comprehensive,1197.0,Hyundai,5,20.36,FWD,delhi
SUV,5.0,2020,3200,Diesel,1,Manual,1325000,Comprehensive,1493.0,Kia,6,20.8,FWD,delhi
MUV,7.0,2022,9000,Petrol,1,Automatic,2600000,Comprehensive,2694.0,Toyota,6,8.0,RWD,delhi
SUV,5.0,2022,31000,Diesel,1,Automatic,3100000,Comprehensive,1956.0,Jeep,9,14.9,4WD,delhi
SUV,5.0,2022,23000,Petrol,1,Manual,944999,Comprehensive,1462.0,Maruti,5,17.38,FWD,delhi
Hatchback,5.0,2023,2700,Petrol,1,Manual,700000,Comprehensive,1197.0,Maruti,5,22.38,FWD,delhi
Hatchback,5.0,2015,30000,Petrol,1,Manual,399000,Comprehensive,1197.0,Hyundai,5,18.9,FWD,delhi
SUV,5.0,2017,130000,Petrol,2,Automatic,556000,Third Party insurance,1497.0,Ford,6,14.8,FWD,delhi
SUV,7.0,2016,60000,Diesel,1,Manual,894999,Third Party insurance,1997.0,Mahindra,6,16.0,FWD,delhi
Hatchback,5.0,2009,12400,Petrol,2,Manual,89999,Comprehensive,995.0,Chevrolet,5,18.0,FWD,delhi
Hatchback,5.0,2014,79000,Diesel,2,Manual,333000,Third Party,1498.0,Volkswagen,5,20.14,FWD,delhi
Sedan,5.0,2020,32000,Petrol,3,Automatic,1400000,Comprehensive,1799.0,Honda,5,16.5,FWD,delhi
Hatchback,5.0,2011,39368,Petrol,1,Manual,324000,Comprehensive,1198.0,Volkswagen,5,16.47,FWD,delhi
Hatchback,5.0,2013,49597,Petrol,1,Manual,359000,Comprehensive,1197.0,Hyundai,5,18.5,FWD,delhi
Sedan,5.0,2011,70000,Petrol,2,Automatic,950000,Comprehensive,1796.0,Mercedes-Benz,5,12.3,RWD,delhi
Hatchback,5.0,2016,34174,Petrol,1,Automatic,348000,Comprehensive,998.0,Maruti,5,23.95,FWD,delhi
Hatchback,5.0,2021,11171,Petrol,1,Manual,532000,Zero Dep,1197.0,Maruti,5,20.89,FWD,delhi
SUV,7.0,2014,68000,Diesel,1,Automatic,1925000,Third Party insurance,2967.0,Audi,8,12.07,AWD,delhi
Sedan,5.0,2010,62545,Petrol,1,Manual,227999,Third Party,1497.0,Honda,5,17.0,FWD,delhi
Hatchback,5.0,2016,94480,Petrol,1,Manual,295000,Comprehensive,998.0,Maruti,5,21.79,FWD,delhi
Hatchback,5.0,2017,19299,Petrol,1,Manual,297000,Comprehensive,796.0,Maruti,5,22.05,FWD,delhi
Sedan,5.0,2010,60000,Petrol,1,Manual,350000,Third Party insurance,1497.0,Honda,5,17.0,FWD,delhi
SUV,5.0,2017,34000,Diesel,2,Automatic,1000000,Third Party insurance,1582.0,Hyundai,6,17.01,FWD,delhi
Hatchback,5.0,2020,30000,Petrol,1,Manual,360000,Third Party insurance,1199.0,Tata,5,19.01,FWD,delhi
SUV,5.0,2017,55000,Diesel,1,Automatic,1850000,Third Party insurance,1968.0,Audi,7,14.16,AWD,delhi
Sedan,5.0,2020,120000,Petrol,1,Automatic,580000,Third Party insurance,1197.0,Maruti,5,21.21,FWD,delhi
SUV,5.0,2017,70000,Petrol,2,Manual,650000,Third Party insurance,1499.0,Ford,5,15.85,FWD,delhi
SUV,5.0,2019,40000,Petrol,2,Automatic,1430000,Third Party insurance,1451.0,MG,6,13.96,FWD,delhi
Sedan,5.0,2014,120000,Diesel,2,Automatic,415000,Third Party insurance,1582.0,Hyundai,4,19.08,FWD,delhi
Hatchback,5.0,2009,70000,Petrol,2,Manual,95000,Third Party insurance,1197.0,Hyundai,5,20.36,FWD,delhi
SUV,5.0,2023,1500,Petrol,1,Automatic,1250000,Comprehensive,998.0,Maruti,6,20.01,FWD,delhi
SUV,5.0,2020,30000,Petrol,1,Automatic,1600000,Third Party insurance,1451.0,MG,6,13.96,FWD,delhi
Sedan,5.0,2016,53464,Petrol,1,Automatic,661000,Comprehensive,1497.0,Honda,5,18.0,FWD,delhi
Hatchback,5.0,2016,43216,Petrol,2,Manual,398000,Third Party insurance,1197.0,Hyundai,5,18.9,FWD,delhi
SUV,7.0,2014,70000,Diesel,1,Manual,350000,Third Party insurance,2179.0,Tata,5,14.0,FWD,delhi
Hatchback,5.0,2022,16372,Cng,1,Manual,700000,Third Party,1199.0,Tata,5,26.49,FWD,delhi
Hatchback,5.0,2018,14515,Petrol,1,Manual,457000,Third Party,1197.0,Hyundai,5,18.9,FWD,delhi
Sedan,5.0,2019,30000,Petrol,1,Automatic,1000000,Third Party insurance,1591.0,Hyundai,6,17.0,FWD,delhi
Hatchback,5.0,2012,85617,Petrol,1,Manual,295000,Third Party,1197.0,Maruti,5,18.6,FWD,delhi
SUV,6.0,2021,70000,Diesel,1,Automatic,3450000,Third Party insurance,1996.0,MG,8,12.4,4WD,delhi
Hatchback,5.0,2010,76605,Petrol,1,Manual,196000,Comprehensive,998.0,Maruti,5,18.9,FWD,delhi
SUV,5.0,2021,20000,Petrol,2,Manual,925000,Third Party insurance,1497.0,Kia,6,16.8,FWD,delhi
SUV,5.0,2022,10000,Petrol,1,Manual,1100000,Third Party insurance,998.0,Kia,6,18.2,FWD,delhi
Hatchback,5.0,2015,70000,Diesel,1,Manual,110000,Third Party insurance,936.0,Chevrolet,5,25.44,FWD,delhi
Hatchback,5.0,2017,80000,Diesel,3,Manual,380000,Third Party insurance,1186.0,Hyundai,5,24.0,FWD,delhi
SUV,4.0,2023,4900,Diesel,1,Automatic,1875000,Third Party insurance,2184.0,Mahindra,6,18.9,4WD,delhi
Hatchback,5.0,2017,55000,Petrol,1,Manual,434999,Comprehensive,1197.0,Maruti,5,20.4,FWD,delhi
SUV,5.0,2021,20000,Petrol,2,Manual,925000,Third Party insurance,1497.0,Kia,6,16.8,FWD,delhi
SUV,5.0,2018,35000,Diesel,0,Automatic,10300000,Third Party insurance,2993.0,Land Rover,8,12.65,4WD,delhi
Hatchback,4.0,2014,22000,Petrol,2,Automatic,2000000,Comprehensive,1598.0,Mini,6,13.6,FWD,delhi
SUV,7.0,2022,45000,Diesel,1,Manual,1775000,Third Party insurance,2184.0,Mahindra,6,18.9,FWD,delhi
Sedan,5.0,2019,26000,Petrol,1,Automatic,740000,Third Party insurance,1199.0,Honda,5,19.0,FWD,delhi
Hatchback,5.0,2018,21387,Petrol,1,Manual,308000,Third Party insurance,796.0,Maruti,5,22.05,FWD,delhi
Hatchback,5.0,2018,64568,Petrol,1,Manual,509000,Comprehensive,1197.0,Maruti,5,22.38,FWD,delhi
SUV,5.0,2022,25000,Petrol,1,Automatic,1725000,Zero Dep,999.0,Volkswagen,6,18.41,FWD,delhi
Hatchback,5.0,2012,73568,Petrol,1,Manual,305000,Comprehensive,1197.0,Maruti,5,22.38,FWD,delhi
Hatchback,5.0,2014,87755,Petrol,1,Manual,349000,Comprehensive,1197.0,Maruti,5,22.0,FWD,delhi
SUV,5.0,2021,34000,Diesel,1,Automatic,1920000,Comprehensive,1956.0,Jeep,9,17.1,AWD,delhi
Hatchback,5.0,2021,25319,Petrol,1,Automatic,901000,Zero Dep,998.0,Hyundai,7,20.25,FWD,delhi
SUV,4.0,2022,11000,Petrol,1,Manual,1575000,Third Party,1997.0,Mahindra,6,15.2,4WD,delhi
Hatchback,5.0,2020,23051,Petrol,1,Automatic,651000,Comprehensive,1197.0,Maruti,5,20.89,FWD,delhi
SUV,5.0,2021,4200,Petrol,1,Automatic,1900000,Comprehensive,1451.0,MG,8,18.9,FWD,delhi
Hatchback,5.0,2012,80000,Petrol,3,Manual,300000,Third Party insurance,1197.0,Maruti,5,18.6,FWD,delhi
Hatchback,5.0,2021,20000,Petrol,1,Manual,530000,Third Party insurance,1086.0,Hyundai,5,20.3,FWD,delhi
MUV,8.0,2018,70123,Diesel,1,Manual,1575000,Comprehensive,2393.0,Toyota,5,13.68,RWD,delhi
Sedan,5.0,2016,71156,Petrol,1,Automatic,735000,Comprehensive,1497.0,Honda,5,18.0,FWD,delhi
Hatchback,5.0,2021,10000,Petrol,1,Automatic,701000,Third Party insurance,1197.0,Hyundai,5,20.7,FWD,delhi
MUV,7.0,2015,80000,Diesel,1,Manual,550000,Third Party insurance,1248.0,Maruti,5,20.77,FWD,delhi
Hatchback,5.0,2019,70000,Cng,2,Manual,409999,Third Party insurance,998.0,Maruti,5,18.9,FWD,delhi
Sedan,5.0,2009,30000,Petrol,1,Manual,120000,Third Party insurance,1368.0,Fiat,5,14.6,FWD,delhi
Hatchback,5.0,2017,36000,Petrol,1,Automatic,490000,Third Party insurance,1198.0,Honda,5,16.5,FWD,delhi
Hatchback,5.0,2017,50000,Petrol,3,Manual,204999,Third Party insurance,799.0,Renault,5,25.17,FWD,delhi
SUV,5.0,2022,30211,Diesel,1,Manual,1013000,Zero Dep,1497.0,Mahindra,6,20.0,FWD,delhi
SUV,7.0,2022,16291,Diesel,1,Automatic,2700000,Third Party,2198.0,Mahindra,6,18.9,FWD,delhi
Sedan,5.0,2019,40000,Petrol,1,Manual,615000,Third Party insurance,1199.0,Honda,5,19.5,FWD,delhi
Hatchback,5.0,2016,72368,Petrol,2,Manual,433000,Comprehensive,1197.0,Maruti,5,21.4,FWD,delhi
SUV,5.0,2018,51260,Diesel,2,Manual,607000,Third Party,1498.0,Honda,6,25.5,FWD,delhi
Hatchback,5.0,2013,30000,Petrol,2,Manual,310000,Third Party insurance,1198.0,Honda,5,19.4,FWD,delhi
Hatchback,5.0,2018,79166,Petrol,1,Manual,564000,Comprehensive,1197.0,Hyundai,5,18.6,FWD,delhi
Sedan,5.0,2016,120000,Diesel,2,Automatic,1500000,Third Party insurance,1995.0,BMW,8,21.76,RWD,delhi
MUV,7.0,2021,10512,Petrol,1,Manual,524000,Third Party,1198.0,Datsun,5,19.02,FWD,delhi
Sedan,5.0,2016,110000,Diesel,2,Automatic,1500000,Third Party insurance,1995.0,BMW,8,21.76,RWD,delhi
Hatchback,5.0,2015,70000,Petrol,2,Manual,345000,Third Party insurance,1199.0,Honda,5,18.7,FWD,delhi
SUV,5.0,2017,30000,Petrol,1,Manual,690000,Third Party insurance,1591.0,Hyundai,6,15.29,FWD,delhi
Hatchback,5.0,2021,50000,Petrol,1,Manual,730000,Third Party insurance,1199.0,Tata,5,19.33,FWD,delhi
SUV,5.0,2017,100000,Diesel,1,Manual,540000,Third Party insurance,1498.0,Ford,5,23.0,FWD,delhi
Hatchback,5.0,2014,40000,Petrol,1,Manual,210000,Third Party insurance,814.0,Hyundai,5,21.1,FWD,delhi
SUV,5.0,2018,74000,Diesel,1,Manual,935000,Third Party,1396.0,Hyundai,6,22.1,FWD,delhi
Sedan,5.0,2015,60000,Diesel,1,Manual,380000,Third Party insurance,1498.0,Ford,5,25.83,FWD,delhi
SUV,5.0,2019,120000,Diesel,1,Manual,1450000,Third Party insurance,1956.0,Tata,6,17.0,FWD,delhi
Hatchback,5.0,2011,9545,Petrol,1,Manual,200000,Third Party insurance,1197.0,Hyundai,5,20.36,FWD,delhi
SUV,4.0,2022,20000,Petrol,1,Automatic,1730000,Third Party insurance,1997.0,Mahindra,6,18.9,4WD,delhi
SUV,5.0,2018,36002,Petrol,1,Manual,791000,Comprehensive,1497.0,Ford,5,17.0,FWD,delhi
Hatchback,5.0,2021,30854,Petrol,2,Automatic,779000,Comprehensive,1197.0,Maruti,5,19.56,FWD,delhi
Sedan,5.0,2018,45000,Diesel,1,Manual,650000,Comprehensive,1248.0,Maruti,5,28.4,FWD,delhi
Hatchback,5.0,2019,52654,Petrol,1,Manual,482000,Third Party insurance,1197.0,Maruti,5,22.38,FWD,delhi
Hatchback,5.0,2019,34151,Cng,1,Manual,562000,Comprehensive,1086.0,Hyundai,5,30.48,FWD,delhi
Hatchback,5.0,2017,29000,Petrol,1,Manual,310000,Comprehensive,999.0,Renault,5,23.01,FWD,delhi
Sedan,5.0,2019,31873,Petrol,1,Manual,892000,Comprehensive,1497.0,Honda,5,17.4,FWD,delhi
Sedan,5.0,2015,24000,Petrol,1,Manual,530000,Third Party insurance,1591.0,Hyundai,5,17.01,FWD,delhi
Hatchback,5.0,2016,52129,Petrol,1,Manual,549000,Comprehensive,1197.0,Maruti,5,21.4,FWD,delhi
Sedan,5.0,2009,82000,Petrol,2,Manual,235000,Third Party insurance,1497.0,Honda,5,17.0,FWD,delhi
Sedan,5.0,2015,64000,Petrol,1,Manual,595000,Third Party insurance,1373.0,Maruti,5,20.73,FWD,delhi
SUV,7.0,2016,75000,Diesel,1,Automatic,3850000,Comprehensive,2987.0,Mercedes-Benz,7,11.3,AWD,delhi
MUV,7.0,2020,50000,Petrol,1,Manual,586000,Comprehensive,999.0,Renault,5,20.0,FWD,delhi
SUV,5.0,2018,63000,Diesel,1,Automatic,2025000,Comprehensive,1995.0,BMW,8,20.68,FWD,delhi
Hatchback,5.0,2014,63000,Petrol,1,Automatic,385000,Third Party insurance,998.0,Maruti,5,23.1,FWD,delhi
SUV,7.0,2014,79000,Diesel,1,Manual,545000,Third Party insurance,2179.0,Tata,5,14.0,FWD,delhi
Hatchback,5.0,2012,64000,Petrol,1,Manual,295000,Third Party,1198.0,Honda,5,19.4,FWD,delhi
SUV,7.0,2022,16000,Diesel,1,Automatic,2775000,Comprehensive,2198.0,Mahindra,6,18.9,AWD,delhi
Sedan,5.0,2019,50236,Petrol,1,Automatic,4975000,Third Party insurance,2487.0,Lexus,5,18.9,FWD,delhi
Sedan,5.0,2017,28000,Diesel,1,Automatic,3950000,Comprehensive,1950.0,Mercedes-Benz,9,16.1,RWD,delhi
Hatchback,5.0,2022,6624,Petrol,1,Manual,488999,Third Party insurance,999.0,Renault,5,21.46,FWD,delhi
Sedan,5.0,2013,48077,Petrol,2,Manual,326000,Third Party insurance,1198.0,Honda,5,18.0,FWD,delhi
Sedan,5.0,2016,36000,Diesel,1,Automatic,1549000,Comprehensive,1968.0,Audi,7,18.25,FWD,delhi
Hatchback,5.0,2016,71355,Petrol,1,Manual,547000,Third Party insurance,1197.0,Hyundai,5,18.6,FWD,delhi
Hatchback,5.0,2019,76282,Petrol,1,Automatic,614000,Comprehensive,1197.0,Hyundai,5,20.7,FWD,delhi
Sedan,5.0,2018,40000,Diesel,2,Automatic,5300000,Comprehensive,2993.0,Jaguar,8,14.47,AWD,delhi
Hatchback,5.0,2017,25091,Petrol,1,Manual,445000,Comprehensive,1197.0,Hyundai,5,18.9,FWD,delhi
Sedan,5.0,2018,80000,Diesel,1,Automatic,2200000,Comprehensive,2143.0,Mercedes-Benz,7,17.9,FWD,delhi
Hatchback,5.0,2013,42857,Petrol,1,Manual,285000,Comprehensive,1197.0,Hyundai,5,20.36,FWD,delhi
SUV,7.0,2017,70000,Diesel,1,Manual,600000,Third Party insurance,1493.0,Mahindra,5,18.49,RWD,delhi
Sedan,5.0,2016,96000,Diesel,1,Automatic,2350000,Comprehensive,1995.0,BMW,8,18.12,RWD,delhi
SUV,5.0,2021,66999,Petrol,1,Automatic,1675000,Comprehensive,1451.0,MG,6,18.9,FWD,delhi
Hatchback,5.0,2021,69000,Petrol,1,Automatic,875000,Comprehensive,1197.0,Volkswagen,7,18.9,FWD,delhi
